item_id,company_name,name,title_bloomberg,title
18457,"Idera Pharmaceuticals Inc  ","Robert A. Doody Jr.",,"Vice President - Investor Relations and Corporate Communications"
18515,"igb eletronica sa","Dante   Iacovone  ","Vice President of the Board and Director of Investor Relations ",
18531,"Iguatemi Empresa de Shopping Centers SA  ","Cristina Anne Betts",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
18543,"ihs inc-class a","Jane Okun Bomba  ","Chief Sustainability, Investor Relations, & Communications Officer and Senior Vice President ",
18603,"Iluka Resources Limited  ","Robert Porter Ph.D.",,"General Manager - Investor Relations and Corporate Affairs"
18656,"Immobiliare Grande Distribuzion SIIQ SpA  ","Raffaele Nardi",,"Chief Control and Planning Services Officer, Investor Relations Officer"
18665,"Immsi SpA  ","Andrea Paroli",,"Chief Administrative Officer, Director of Investor Relations, Financial Reporting Officer"
18679,"immupharma plc","Lisa   Baderoon  ","Head of Investor Relations",
18891,"Industrias Romi SA  ","Fabio Barbanti Taiar",,"Chief Administrative and Investor Relations Officer, Member of the Executive Board"
18896,"Inepar SA Industria e Construcoes  ","Iraja Galliano Andrade",,"Director of Investor Relations, Director"
18978,"Ingersoll-Rand PLC  ","Janet Pfeffer",,"Vice President, Treasury and Investor Relations"
18994,"Inmuebles Carso SAB de CV  ","Diego Gomez",,"Director of Investor Relations"
19015,"innerworkings inc","Mark D. Desky  ","Vice President of Marketing and Investor Relations ",
19030,"Innophos Holdings, Inc.  ","Mark Feuerbach",,"Vice President - Investor Relations, Treasury, Financial Planning & Analysis"
19407,"Intrum Justitia AB  ","Annika Billberg",,"Investor Relations and Communications Director"
19440,"Investimenti e Sviluppo S.p.A.  ","Sara Colombo",,"Director of Investor Relations"
19529,"Iren SpA  ","Giulio Domma",,"Investor Relations Manager"
19571,"Is Gayrimenkul Yatirim Ortakligi AS  ","Aysegul Sahin Kocamese",,"Risk Management and Investor Relations Director"
19579,"Isagro SpA  ","Ruggero Gambini",,"Chief Financial Officer, Financial Reporting Officer, Investor Relation Manager"
19667,"Italia Independent Group SpA  ","Pietro Peligra",,"Managing Partner of Business Development & Investor Relations, Director"
19673,"Itautec S.A.  ","Guilherme Tadeu Pereira Jr.",,"Chief Financial Officer, Chief Administrative and Investor Relations Officer, Member of the Executive Board"
19783,"Jack in the Box Inc.  ","Carol Anne Diraimo",,"Vice President - Investor Relations and Corporate Communications"
20049,"JHSF Participacoes SA  ","Eduardo Silveira Camara","Chief Executive Officer, Executive Vice President, Investor Relations Officer  Member of Board of Executive Officers and Director ","Member of the Executive Board, Chief Executive Officer, Director of Investor Relations, Director, Investor Relations Officer"
20185,"jiayuan.com internationa-adr","Shirley   Zhang  ","Associate Director of Investor Relations",
20280,"JM AB  ","Claes Magnus Akesson",,"Chief Financial Officer, Head of Investor Relations, Member of the Executive Management"
20294,"Joao Fortes Engenharia S.A.  ","Francisco de Almeida e Silva",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board, Director"
20358,"Josapar Joaquim Oliveira S.A. Part.  ","Augusto Lauro de Oliveira Jr.",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board, Director"
20396,"JSE Limited  ","Zeona Jacobs",,"Director - Issuer and Investor Relations"
20470,"JX Holdings, Inc.  ","Yuji Nakajima",,"Executive Officer, Director of Finance and Investor Relations"
20477,"JSL SA  ","Denys Marc Ferrez",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
20683,"Karolinska Development AB  ","Benjamin Nordin",,"Investor Relations Director"
20946,"Keyera Corp  ","John Cobb",,"Vice President - Investor Relations & Information Technology"
21022,"Killam Properties Inc.  ","Dale Noseworthy",,"Vice President - Investor Relations & Corporate Planning"
21040,"Kimoce SA  ","Patrick Hett",,"Chairman of the Board, Chief Executive Officer, Director of Investor Relations"
21068,"Kinexia SpA  ","Raffaele Vanni",,"Chief Financial Officer, Financial Reporting Officer, Director of Investor Relations, Director"
21134,"Kip McGrath Education Centres Limited  ","Storm McGrath",,"Chief Executive Officer and Head - Investor Relations"
21138,"Kirby Corporation  ","G. Stephen Holcomb",,"Vice President - Investor Relations, Assistant Secretary"
21144,"kirkland lake gold inc","Suzette N. Ramcharan CPIR","Director of Investor Relations",
21292,"KOHNAN SHOJI CO., LTD  ","Shunichiro Miyanaga",,"Senior Executive Officer, Director of Business Planning, Manager of Investor Relations Office, Director"
21325,"kombat copper inc","Rob   Hopkins  ","Manager of Investor Relations ",
21352,"Koninklijke Ahold N.V.  ","Henk Jan ten Brinke",,"Vice President Investor Relations"
21353,"Koninklijke BAM Groep NV  ","Joost Van Galen",,"Manager Investor Relations and Merger & Acquisitions"
21355,"Koninklijke DSM N.V.  ","Dave Huizing",,"Vice President Investor Relations"
21356,"Koninklijke KPN N.V.  ","Hans Sohngen",,"Head of Investor Relations"
21461,"Koza Altin Isletmeleri AS  ","Okan Bayrak",,"Vice General Manager - Investor Relations"
21487,"kreido biofuels inc","Ina   McGuinness  ","Investor Relations Executive",
21508,"Kroton Educacional SA  ","Carlos Alberto Bolina Lazar",,"Investor Relations Officer, Member of the Executive Board"
21745,"Les Trois Chenes SA  ","Anne-Sophie Jouvinroux",,"Director of Communications, Shareholder Relations, Investor Relations and Financial Communication"
21771,"Lagardere SCA  ","Anthony Mellor",,"Chief of Investor Relations"
21788,"lakeland industries inc","Jordan   Darrow  ","Director of Investor Relations ",
21789,"lakeland resources inc","Donny   Brooks  ","Manager of Corporate Development and Investor Relations ",
21876,"Laramide Resources Ltd.  ","Greg Ferron",,"Vice President - Corporate Development and Investor Relations"
21983,"Lear Corporation  ","Melvin L. Stephens",,"Senior Vice President - Communications, Facilities and Investor Relations"
22045,"legg mason inc","Alan F. Magleby  ","Director of Investor Relations, Director of Communications and Managing Director ",
22046,"Leggett & Platt, Inc.  ","David M. DeSonier",,"Senior Vice President - Strategy & Investor Relations"
22076,"Lenzing AG  ","Stephanie Kniep",,"Head of Investor Relations"
22137,"lg display co ltd-adr","Heeyeon   Kim  ","Head of Investor Relations and Vice President ",
22155,"Li Heng Chemical Fibre Technologies Ltd  ","Ee Lynn Tan",,"Vice President - Investor Relations"
22201,"lic housing finance ltd","Sudipto   Sil  ","Assistant Chief Manager of MD - Secretariat and Investor Relation Manager",
22247,"lig assets inc","Jasmin L. Jimenez  ","Investor Relations Officer ",
22271,"Lignol Energy Corp.  ","Stephen Paul Morris",,"Executive Director - Corporate Development and Investor Relations, Director"
22285,"Limelight Networks, Inc.  ","Sajid Malhotra",,"Senior Vice President - Strategy, Corporate Development and Investor Relations"
22311,"lingbao gold co ltd-h","Chi Leung   Poon  ","Chief Financial Officer, Head of Investor Relations, Qualified Accountant and Secretary ",
22349,"Lion Selection Group Ltd  ","Jane Rose",,"Company Secretary, Investor Relations Manager"
22393,"littlefield corp","Austin Cecil Whitmore  ","Head of Investor Relations ",
22421,"lizhan environmental corp","Silvia   Liu  ","Investor Relations Manager and Secretary ",
22441,"Localiza Rent a Car SA  ","Roberto Antonio Mendes","Chief Financial Officer, Investor Relations Officer, Member of Executive Board and Chairman of Disclosure Committee ","Chief Financial Officer, IR Contact Officer"
22443,"Locasystem International SA  ","Jacques Mauguin","Chairman, Chief Executive Officer and Chief Financial Officer","Chairman of the Board, Chief Executive Officer, Chief Financial Officer, Director of Investor Relations"
22459,"logan resources ltd","Jose M. Perez  ","Head of Communications & Investor Relations ",
22462,"Logic Instrument  ","Jacques Gebran",,"Chief Executive Officer, Investor Relations Contact, Shareholder Relations Manager"
22478,"Lojas Americanas SA  ","Murilo dos Santos Correa","Head of Department ","Chief Financial and Investor Relations Officer, Member of the Executive Board"
22479,"Lojas Renner SA  ","Jose Gallo",,"Chief Executive Officer, Interim Chief Financial, Administrative and Investor Relations Officer, Member of the Executive Board, Director"
22654,"Lundin Petroleum AB  ","Teitur Poulsen",,"Vice President, Corporate Planning and Investor Relations"
22667,"Lupatech SA  ","Thiago Piovesan",,"Chief Control and Planning Officer, Investor Relations Officer, Member of the Executive Board"
22693,"LVenture Group SpA  ","Andrea Mantero",,"Director of Investor Relations"
22721,"M&C SpA  ","Marco Viberti",,"Chief Administrative Officer, Financial Reporting Officer, Investor Relations Officer"
22726,"M. Dias Branco SA Ind Com de Alimentos  ","Geraldo Luciano Mattos Jr.",,"Investment, Controlling and Investor Relations Vice President, Member of the Management Board"
22736,"M1 Ltd  ","Ivan Lim",,"Director - Corporate Communications and Investor Relations"
22828,"MAG Silver Corp  ","Michael J. Curlook",,"Vice President - Investor Relations and Communications"
22828,"mag silver corp","Michael John Curlook  ","Vice President of Investor Relations & Communications ",
22831,"Magazine Luiza SA  ","Roberto Bellissimo Rodrigues",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
22855,"Magnesita Refratarios SA  ","Eduardo Gotilla",,"Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
22856,"magnetek inc","Marty J. Schwenner  ","Chief Financial Officer and Vice President of Investor Relations ",
22904,"Mahle Metal Leve SA  ","Caio Goncalves de Moraes",,"Member of the Executive Board, Chief Financial and Investor Relations Officer"
23087,"Mapletree Logistics Trust  ","Yuen May Lum",,"Vice President of Investor Relations"
23133,"Lojas Marisa SA  ","Adalberto Pereira dos Santos",,"Chief Financial Officer, Chief Administrative Officer, Director of Investor Relations"
23157,"MARR SpA  ","Antonio Tiso",,"Chief Financial Officer, Financial Reporting Officer, Director of Investor Relations"
23164,"marsh & mclennan cos","Keith F. Walsh  ","Head of Investor Relations and Vice President ",
23177,"martin midstream partners lp","Joe   McCreery  ","Head of Investor Relations of Martin Midstream GP LLC and Vice President of Finance of Martin Midstream GP LLC ",
23264,"masuparia gold corp","Tony   Perri  ","Investor Relations Consultant ",
23264,"masuparia gold corp","Raju   Wani  ","Investor Relations Consultant",
23333,"Maxcom Telecomunic S.A.B. de C.V. (ADR)  ","Rodrigo Wright Castro",,"Investor Relations Officer"
23374,"mayr-melnhof karton-spon adr","Stephan   Sweerts-Sporck  ","Head of Investor Relations / Corporate Communications ",
23471,"Meda AB  ","Anders Larnholt",,"Vice President of Corporate Development and Investor Relations"
23490,"Media 6 SA  ","Jean-Francois Fozzani",,"Chief Financial Officer, Director of Investor Relations"
23507,"Mediacontech S.P.A.  ","Roberto Ruffier",,"Director of Administration, Finance and Control, Director of Investor Relations and as Financial Reporting Officer"
23596,"MEDNAX Inc  ","Charles Lynch",,"Vice President - Strategy and Investor Relations, IR Contact Officer"
23767,"Meridie SpA  ","Renato Esposito",,"Director of Investor Relations"
23831,"metalfrio solutions sa","Petros K. Diamantides  ","Chief Executive Officer, President, Investor Relations Officer and Member of Board of Executive Officer  ",
23831,"Metalfrio Solutions SA  ","Petros Diamantides",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
23871,"Metminco Limited  ","Philip Walter Killen",,"Chief Financial Officer, Company Secretary, Investor Relations Contact Officer"
24181,"Minupar Participacoes SA  ","Angela de Souza",,"Investor Relations Officer, Member of the Executive Board"
24268,"Mitsubishi Research Institute Inc  ","Kotaro Nagasawa",,"Executive Officer, Director of Human Resources, Director of Public Relations & Investor Relations"
24341,"MMX Mineracao e Metalicos SA  ","Ricardo Furquim Werneck",,"Chief Executive Officer, Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
24383,"Mobistar SA  ","Jobe Siddy",,"Director Investor Relations & Corporate Finance"
24437,"Molecular Medicine SpA  ","Holger Neecke Ph.D.",,"Director of Business Development & Investor Relations"
24512,"Monteiro Aranha SA  ","Joaquim Pedro Monteiro de Carvalho Collor de Mello","Director of Investor Relations, Member of Executive Board and Director ","Director of Investor Relations, Director"
24541,"Morgan Group Holding Co  ","Robert E. Dolan",,"Chief Financial Officer, Assistant Secretary, Director, Investor Relations Contact Officer"
24732,"Multiplan Empreendiment. Imobiliarios SA  ","Armando d'Almeida Neto",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
24999,"Nanophase Technologies Corporation  ","Nancy Baldwin",,"Vice President - Human Resources and Investor Relations"
25033,"NARASAKI SANGYO CO., LTD.  ","Kiyoshi Kawada","Chief of CSR Office, Executive Officer, Manager of General Affairs Department and Manager of Investor Relations & Public Relations Department ","Executive Officer, Director of Investor Relations and Public Relations, Director of General Affairs, Manager of CSR Office"
25145,"Natural Resource Partners LP  ","Kathy H. Roberts CPA",,"Vice President - Investor Relations of GP Natural Resource Partners LLC"
25162,"Nava Nakorn Public Company Limited  ","Anocha Sasiprapha",,"Managing Director of Investor Relations"
25260,"NeoGenomics, Inc.  ","Steven C. Jones","Chief Compliance Officer, Executive Vice President of Finance, Director of Investor Relations, Director and Chairman of Compliance Committee ","Executive Vice President - Finance, Chief Compliance Officer, Director"
25267,"neo-neon holdings ltd-tdr","Jann Huan   Jang  ","Investor Relationship Director and Chief Executive Officer of The Groups United States of America District ",
25267,"neo-neon holdings ltd-tdr","Cheung   Chan  ","Chief Financial Officer, Chief Investor Relations Officer and Company Secretary ",
25423,"new energy systems group","Ken   Lin  ","Vice President of Investor Relations ",
25458,"New Millennium Iron Corp  ","Ernest Dempsey",,"Vice President - Investor Relations and Corporate Affairs"
25496,"new york community bancorp","Ilene A. Angarola  ","Executive Vice President and Director of Investor Relations ",
25513,"Newfield Exploration Co.  ","Stephen C. Campbell",,"Vice President - Investor Relations"
25584,"Next Fuel Inc  ","Robert Kindle",,"Chief Financial Officer, Vice President, Investor Relations Contact Officer"
25676,"Nichirei Corp  ","Tatsuo Udagawa","General Manager of Finance & Investor Relations and Executive Officer ","Executive Officer, Director of Finance & IR"
25840,"NIPPON CERAMIC CO.,LTD.  ","Sawako Fujiwara","Executive Officer ","Executive Officer, Manager of President's Office & Investor Relations Office"
26053,"Nokian Tyres plc  ","Anne Leskela",,"Chief Financial Officer, Vice President Finance and Control & Investor Relations, Member of the Management Team"
26061,"nomura real estate holdings","Yukoh   Yoshida  ","Head of Management Planning, Affiliate Control, Corporate Social Responsibility Management Department, Group Human Resource Department, & Corporate Communications & Investor Relations, Executive Officer and Director",
26061,"Nomura Real Estate Holdings, Inc.  ","Hiroyuki Kimura","Chief Financial Officer, Head of Investor Relations, Executive Officer and Director ","Executive Officer"
26133,"north amer tungsten corp ltd","Toni   Williamson B.Sc (Hons)","Head of Investor Relations and Head of Corporate & Business Development ",
26209,"northern superior resources","Mark E. F. Utting CFA","Vice President of Investor Relations",
26247,"Norton Gold Fields Limited  ","Richard Jones",,"General Counsel, Company Secretary, Investor Relations Contact Officer"
26248,"Norvestia Oyj  ","Eerika Lehtila-Vuorio",,"Human Resources and Investor Relations"
26291,"novatek microelectronics cor","David   Chen  ","Vice President and Director of Investor Relations",
26419,"nuvasive inc","Stephan   Ogilvie  ","Vice President of Corporate Development & Investor Relations ",
26480,"oaktree capital group llc","Andrea D. Williams  ","Head of Corporate Communications and Investor Relations and Managing Director",
26529,"oceanfirst financial corp","Jill Apito Hewitt  ","Senior Vice President, Investor Relations Officer, Senior Vice President of OceanFirst Bank and Investor Relations Officer of OceanFirst Bank ",
26546,"Oci NV  ","Hassan Badrawi",,"Director of Investor Relations"
26548,"oci resources lp","Scott   Humphrey  ","Director of Investor Relations at OCI Resource Partners LLC ",
26562,"oculus innovative sciences i","Dan   McFadden  ","Director of Public & Investor Relations ",
26580,"Odontoprev SA  ","Jose Roberto Borges Pacheco",,"Investor Relations Officer, Member of the Executive Board"
26627,"Oi SA  ","Bayard de Paoli Gontijo","Chief Executive Officer, Chief Financial Officer, Investor Relations Officer, Director of Treasury & Investor Relations and Member of Board of Executive Officers ","Chief Executive Officer, Chief Financial Officer, Treasurer, Director of Investor Relations, Member of the Executive Board"
26632,"Oil Country Tubular Ltd  ","C. S. Rao",,"Compliance Officer, Company Secretary and Investor Relations Officer"
26635,"oil refineries ltd","Rony   Solonicof  ","Chief Economist and Head of Investor Relations",
26681,"Okuwa Co Ltd  ","Tetsuya Fukuzumi","Chief of Investor Relations Office, Chief of Office of the President, Managing Director and Executive Officer ","Managing Director, Executive Officer, Chief Director of Development, Manager of President's Office, Manager of IR Office, Manager of Business Strategy Office"
26688,"old national bancorp","Lynell J. Walton CPA","Senior Vice President and Director of Investor Relations ",
26846,"Opcon AB  ","Niklas Johansson","Deputy Chief Executive Officer and Vice President of Investor Relations","Deputy Chief Executive Officer, Investor Relations, Strategic Development and Public Affairs"
26875,"Ophthotech Corp  ","Kathy Galante",,"Vice President of Investor Relations and Corporate Communications, IR Contact Officer"
26909,"Option Trading Company SA  ","Maurizio Scrocca",,"Chief Executive Officer, Investor Relations Executive"
26921,"opus bank","Brett Gerard Villaume  ","Senior Vice President and Director of Investor Relations ",
26922,"Opus Group AB  ","Peter Stenstrom",,"Director of Investor Relations"
26939,"orange s.a.","Patrice Lambert-De Diesbach  ","Head of Investor Relations and Senior Vice President ",
26976,"Orecorp Ltd  ","Matthew Giles Yates",,"Chief Executive Officer, Managing Director, Executive Director, Investor Relations Contact Officer"
27284,"pacific booker minerals inc","John Joseph Plourde  ","Chief Executive Officer, President, Director and Member of Corporate Disclosure & Investor Relations Committee ",
27333,"Pacific Rubiales Energy Corp.  ","Christopher J. LeGallais",,"Senior Vice President - Investor Relations"
27376,"Painted Pony Petroleum Limited  ","Mark J. Polak CFA",,"Director - Investor Relations"
27391,"palatin technologies inc","Burns   McClellan  ","Vice President of Investor Relations ",
27479,"Panora Gayrimenkul Yatirim Ortakligi AS  ","Can Ozturk",,"Director of Investor Relations"
27563,"Paranapanema SA  ","Christophe Malik Akli",,"Chief Executive Officer, Chief Financial Officer, Director of Investor Relations, Member of the Executive Board"
27673,"patrick industries inc","Julie Ann Kotowski  ","Director of Financial Reporting & Investor Relations ",
27676,"Patriot Coal Corporation  ","Janine Orf",,"Vice President � Investor Relations"
27784,"Pegasus Hava Tasimaciligi AS  ","Verda Beste Tasar",,"Vice General Manager - Investor Relations"
27822,"Pennsylvania R.E.I.T.  ","Heather Crowell",,"Vice President - Corporate Communications and Investor Relations"
27911,"perseus sa","Alexandra   Rookie  ","Head of Corporate Communications, Department Investor Relations and Department Investors ",
27959,"Petrokent Turizm A.S.  ","Akin Okyay",,"Operations Manager, Investor Relations Department Manager"
27988,"petrostar petroleum corp","Bruce Alfred Scafe  ","Investor Relations & Communications Officer, Director and Member of Audit Committee",
28025,"Pharmagest Interactive SA  ","Jean-Yves Samson",,"Member of the Executive Committee, Director of Administration and Finance, Investor Relations Officer"
28057,"philippine business bank","John David D. Sison  ","Head of Corporate Planning Group, Vice President and Investor Relations Officer ",
28064,"Promsvyaz'bank PAO (Parent)  ","Neil Withers",,"Head of Investor Relations"
28068,"Phillips 66 Partners LP  ","C. Clayton Reasor",,"Vice President - Investor Relations, Director"
28109,"Photon Control Inc.  ","Helena Rebec",,"Chief Administrative Officer, Acting Manager - Investor Relations and Human Resources, Director"
28128,"Piaggio & C. SpA  ","Raffaele Lupotto","Head of Investor Relations and Senior Vice President ","Senior Vice President, Head of Investor Relations"
28152,"Pierrel S.p.A.  ","Aurelio Matrone",,"Chief Financial Officer, Director of Investor Relations"
28173,"pine cliff energy ltd","Kirsten   Kulyk  ","Manager of Investor Relations",
28398,"pohjola bank oyj-a shs","Niina   Pullinen M.Sc. (Econ. & Bus. Adm.) and CEFA","Senior Vice President of Equity Investor Relations ",
28403,"Points International Ltd.  ","Anthony Lam","Chief Financial Officer and Head of Investor Relations ","Chief Financial Officer"
28423,"Poligrafica San Faustino  ","Anna Lambiase",,"Investor Relations Manager"
28477,"Poolia AB  ","Tarja Roghult",,"Investor Relations Coordinator, Executive Assistant to Chief Executive Officer"
28528,"PostNL NV  ","Cees Visser",,"Director Treasury & Investor Relations"
28750,"Prima Industrie SpA  ","Chiara Roncolini",,"Director of Investor Relations"
28790,"Primero Mining Corp  ","Tamara Brown",,"Vice President - Investor Relations"
28840,"ProAssurance Corporation  ","Frank B. O'Neil",,"Senior Vice President, Chief Communications Officer and Investor Relations"
28905,"Promotora y Operadr d Infr SAB d CV(ADR)  ","Carlos Cesarman Kolteniuk",,"Chief Financial Officer, Director of Investor Relations, Director"
28983,"prudential financial inc","Mark   Finkelstein  ","Head of Investor Relations and Senior Vice President ",
28985,"Prumo Logistica SA (ADR)  ","Eugenio Leite de Figueiredo",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
29045,"bank mandiri persero tbk pt","Bret Matthew Ginesky  ","Group Head of Investor Relations - Finance & Strategy ",
29084,"bumi resources minerals tbk","Herwin W. Hidayat  ","Head of Investor Relations Department",
29106,"cowell development tbk pt","Darwin Fernandes Manurung  ","Head of Investor Relations",
29110,"delta dunia makmur-unsp adr","Ariani Vidya Sofjan  ","Head of Investor Relations, Corporate Secretary and Director ",
29162,"indofood sukses makmur tbk p","Werianty   Setiawan  ","Division Head of Investor Relations, Corporate Secretary and Director ",
29219,"mnc investama tbk pt","Robert Budi Satrya  ","Group Head of Investor Relations and Senior Vice President",
29267,"salim ivomas pratama tbk pt","Mark Julian Wakeford  ","President Director and Head of Investor Relations ",
29303,"Telekomunikasi Indns Tbk Prshn PP PT-ADR  ","Andi Setiawan",,"Vice President - Investor Relations, Corporate Secretary"
29334,"xl axiata tbk pt","Feiruz Ikhwan    Bin Abdul Malek  ","Head of Investor Relations, Vice President of Pricing & Capacity Management and Chairman of Budget Committee ",
29468,"pvh corp","Pamela N. Hootkin  ","Senior Vice President and Director of Investor Relations ",
29483,"Pyrolyx AG  ","Rolf-Hendrik Arens",,"Vice President Communications and Investor Relations"
29607,"Quanex Building Products Corporation  ","Martin P. Ketelaar",,"Vice President - Investor Relations, Treasurer"
29656,"Questar Corporation  ","Anthony R. Ivins",,"Vice President - Investor Relations, Corporate Treasurer"
29675,"Quint Media Inc  ","Joseph Carusone","Vice President of Investor Relations and Director","Vice President - Investor Relations, Director"
29805,"Ram Power Corp  ","Steven B. Scott",,"Corporate Secretary, Director - Investor Relations"
29824,"Ramirent Oyj  ","Franciska Janzon",,"Senior Vice President, Marketing, Communications and Investor Relations"
29865,"Rapala VMC Corp  ","Olli Aho",,"Member of the Executive Committee, Company Counsel, Secretary of the Board and Investor Relations"
29910,"Ratti SpA  ","Claudio D'Ambrosio",,"Director of Investor Relations"
30013,"Recordati SpA  ","Marianne Tatschke",,"Investor Relations Manager"
30064,"Centrais Eletricas Matogrossenses SA  ","Eduardo Augusto Gomes de Assumpcao",,"Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
30064,"Rede Energia SA  ","Jorge Queiroz de Moraes Jr.",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
30072,"redhawk resources inc","Robert G. McAllister  ","Investor Relations Professional",
30087,"redstar gold corp","Paul   Durham  ","Manager of Investor Relations ",
30163,"reit 1 ltd","Nirit   Bregman CPA","Chief Investor Relations Officer ",
30189,"Religare Health Trust  ","Suan Hui Tan",,"Head of Compliance, Investor Relations of the Trustee-Manager"
30218,"Renar Macas SA  ","Renato Roberti Rincon",,"Chief Financial Officer, Director of Investor Relations"
30218,"renar macas sa","Henrique   Roloff  ","Finance & Investor Relations Director and Member of Executive Board ",
30286,"ResMed Inc. (CHESS)  ","Agnes Lee",,"Senior Director - Investor Relations"
30331,"Reti Telematiche Italiane SpA  ","Dario Pardi",,"Chairman of the Board, Investor Relations Officer"
30331,"Reti Telematiche Italiane SpA  ","Ivano Barzago",,"Chief Financial Officer, Director of Investor Relations, Financial Reporting Officer"
30353,"revlon inc-class a","Siobhan   Anderson  ","Chief Accounting Officer, Vice President of Investor Relations, Corporate Controller and Treasurer ",
30395,"RG America, Inc.  ","Kevin L. Dahlberg",,"Executive Vice President, Vice President - Investor Relations, Secretary"
30407,"Rhino Resource Partners, L.P.  ","Scott Morrison",,"Vice President of External Reporting & Investor Relations"
30415,"Riber SA  ","Olivier Handschumacher",,"Member of the Management Board, Administrative and Finance Director and Head of Investor Relations"
30533,"Riverdale Oil & Gas Corp.  ","Linda Ellis",,"Vice President - Investor Relations"
30576,"Robinson Department Store PCL  ","Chiraphan Thongtan",,"Managing Director of Finance Management and Investor Relation, Company Secretary"
30706,"Rossi Residencial SA  ","Rodrigo Ferreira Medeiros da Silva",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
30743,"Koninklijke Boskalis Westminster NV  ","Martijn Schuttevaer",,"Director Investor Relations & Corporate Communications"
30750,"Royal Gold, Inc.  ","Karli S. Anderson",,"Vice President - Investor Relations"
30769,"royale energy inc","Charles   Tiano  ","Director of Investor Relations ",
30866,"Ryder System, Inc.  ","Robert Brunn",,"Vice President - Corporate Strategy & Investor Relations"
30926,"SS Lazio SpA  ","Marco Cavaliere",,"Chief Administrative Officer, Financial Reporting Officer, Investor Relations Officer"
30931,"Poncin Yachts SA  ","David Etien","Chief Financial Officer and Head of Investor Relations ","Director of Finance and Administration"
30938,"Sabaf SpA  ","Gianluca Beschi","Finance Director, Financial Reporting Officer, Controller and Investor Relations Manager","Investor Relations Manager, Financial Reporting Officer"
30970,"SAES Getters SpA  ","Emanuela Foglia",,"Investor Relations Manager"
31002,"Saft Groupe SA  ","Elizabeth Ledger",,"Member of the Management Board and Director of Corporate Communications and Investor Relations"
31061,"Sakae Holdings Ltd  ","Sze Yin Voon","Chief Financial Officer and Vice President of Group Finance & Administration ","Vice President - Group Finance and Administration, Investor Relations Manager"
31108,"Salvatore Ferragamo Italia SpA  ","Alessandro Corsi",,"Investor Relations Director"
31109,"Societe Alsacienne Et Lrn D Vlrs d'EEDP  ","Severine Dosson",,"General Secretary, Director of Investor Relations"
31228,"san marco resources inc","Barbara   Henderson M.Sc., P.Geol.","Investor Relations Officer and Corporate Secretary ",
31272,"Sangam (India) Ltd.  ","L. L. Soni",,"Joint President - Finance & Investor Relations"
31336,"Sansiri Public Company Limited  ","Anonglak Ratprasoet",,"Senior Managing Director of Investor Relations and Human Resources and Administration, Executive Director, Director"
31362,"santos brasil parti-spon gdr","Washington   Cristiano Kato  ","Chief Financial Officer, Chief Investor Relations Officer and Member of Executive Board ",
31362,"santos brasil parti-spon gdr","Marcos   Tourinho  ","Investor Relations Executive Director",
31393,"Sao Carlos Empreendimentos e Part. SA  ","Fabio Itikawa",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
31505,"Saudi Transport and Investment Company  ","Abdullah Mashari Al Salman",,"Secretary of the Board, Investor Relations Contact"
31573,"Scandi Standard publ AB  ","Patrik Linzenbold",,"Head of Investor Relations"
31658,"Scorpio Mining Corporation  ","Victoria Vargas",,"Vice President - Investor Relations and Corporate Communications"
31715,"Sealed Air Corp  ","Lori Chaitman",,"Vice President, Director of Investor Relations, IR Contact Officer"
31772,"SAG GEST - Solucoes Automovel Globais SA  ","Jose Maria Cabral Vozone",,"Executive Director, Investor Relations Officer"
31804,"SEGA SAMMY HOLDINGS INC.  ","Seiichiro Kikuchi",,"Executive Officer, Deputy Manager of Group Representative Office, Director of Operation Policy, Manager of Secretary Office, Director of Investor Relations"
31854,"Selcuk Ecza Deposu Ticaret ve Sanayi AS  ","Asli Gunel",,"Investor Relations Coordinator"
31875,"Semcon AB  ","Anders Atterling",,"Communications and Investor Relations Manager"
31957,"Ser Educacional SA  ","Rodrigo de Macedo Alves",,"Director of Investor Relations"
31969,"serinus energy inc","Jakub J. Korczak  ","Managing Director of CEE and Vice President of Investor Relations ",
31995,"Servizi Italia SpA  ","Giovanni Manti",,"Head of Organization and Information Systems, Chief Investor Relations Officer"
32538,"Sherwood Chemicals PCL  ","Thakoengphon Laophisut",,"Company Secretary, Manager of Finance and Investor Relation"
32702,"shore gold inc","Joseph   Dickson  ","Investor Relations Manager",
32790,"Shutterstock Inc  ","Craig Felenstein",,"Senior Vice President Investor Relations"
32957,"Silkan RT SA  ","Jean-Jacques Beauventre",,"Director of Investor Relations and Shareholder Relations"
